sku_ID,beta_posterior_mean,beta_posterior_sd,bucket
66e8497bed,2.2196961375847035,0.6148223568237944,7
67c265a7e3,2.640642406638469,0.6250168421981667,3
68bd181431,2.6191854819325866,0.6850451950594919,3
68c347f03a,2.2985282892703442,0.5590934058656504,2
6910262d3f,2.3947734841671453,0.694146961238765,5
69e0a0cc28,2.891852781185453,0.6634001881169231,2
6a38ea30ff,2.399227301291866,0.6577388664159762,7
6ba6594fcb,2.428330071784734,0.7635178329621445,2
6cb24edcc6,3.4061511553614063,0.5655874706677166,3
6da843324a,3.4195466749779517,0.39547736182828,7
6dfbd25800,2.72458340265992,0.47871286349567305,5
6e18cb9666,2.2202018701450763,0.6497185897301694,9
6e3757a374,2.7356172332317943,0.6725101916829869,2
6f44f9cd42,2.3695704458039413,0.678659009860402,7
70a36b0912,2.730745976059588,0.7651188922567596,3
7116578cc0,3.1292834853057796,0.5723793926736163,5
71f058bbfb,2.744141594462741,0.6653822168811606,5
72b1ad2949,2.371983497737915,0.6982280966555934,3
72b8198d57,2.9919915766298923,0.6899582545151511,5
73a35b0b33,2.0719804927407517,0.6724005332082275,9
73af671ce8,2.7253562104720426,0.6352012023246054,6
740bab6bc5,-0.31891190814461456,0.5700678324669873,0
758d170ca0,1.7951470194223333,0.6635207935968703,6
767ac490ed,2.555633144367569,0.7314165430577412,7
772c7f75ac,3.226227899317234,0.5668260887388175,1
7a612679b7,2.6584523528723847,0.6797324556195562,4
7b2c610aac,3.038841360928816,0.6150642124259337,1
7bf34e25f7,3.734886237765567,0.665340395781761,1
7c3627ba7c,2.8041673103728733,0.6327897650683177,9
7e36d28066,2.14703004455881,0.6991913290532771,8
7e4cb4952a,2.470857982081286,0.6355541019483856,3
7f0ddbcdde,2.7131167940555754,0.6238335670917332,9
7f2b576e8d,2.024160472998114,0.7013125137423396,6
7f53769d3f,2.4702068733110294,0.7334166178062392,4
7f947c0055,1.9426720771777748,0.6790241657691914,9
80b5f44fd3,2.1279038722995915,0.4903833330930656,8
80bb988f8d,1.0728906149612738,0.6260272269834152,6
81047a4426,2.2419965297385818,0.662068622713721,8
81e57cbc50,1.697469710425169,0.6719557191459223,8
821c799b50,1.2769640260547126,0.5867972313499819,9
8221a35c32,0.6212142482207152,0.15424877249129212,0
82c2ce8c30,3.5203778329029545,0.4964744677855948,7
833119379c,0.4963909840815475,0.6011341013726434,0
83e24b70d5,2.8499847923423127,0.6111670370193513,5
85efcbee79,1.8110256639239382,0.45741442586099734,1
8619100cfb,2.335226963088732,0.5310407475953175,1
8620efc31e,0.2615527016956425,0.5623912004277356,0
872290b0de,2.189829725028701,0.5206446286030094,1
874550ea93,2.432334175485359,0.35257252244965304,0
889c2c41c5,0.651088132820424,0.12151722635180255,7
89843c3a18,2.464397066090911,0.6479372224266587,9
89f3796b30,0.8959611528449072,0.27525682487601016,2
8a6fe9343e,4.209729563262326,0.5872233647457995,4
8a94ebe448,3.1220630022314904,0.5595058505079444,5
8ad5789d74,1.910994360210253,0.5659193819161465,9
8b1da9ae03,1.3202829523864403,0.8860259614525509,0
8b66725802,3.0433699897913375,0.546474106278673,7
8ba371f129,1.8304516976275966,0.4170963067719383,6
8bbd87b411,2.1382439731568295,0.6677671261755888,4
8ce2dc2dd0,2.2561443712716036,0.670800414523457,9
8d248d32c7,2.1768085754425037,0.2999137931216125,7
8d5f73c188,3.052777758441578,0.622814531706243,5
8da781e2bd,1.2555210849913678,0.6015285657793097,0
8dc4a01dec,2.108413597765137,0.5698106985379214,5
8ebb9c1dd7,2.356507541969543,0.7518195776176827,6
902d744bba,2.370855261747176,0.6843270218864526,9
904fbf8b97,3.7678916756265863,0.4877694733903959,3
90a8e42962,2.806734103675241,0.5974933320691072,8
90cf164371,2.935063458257119,0.6895188119043079,7
915cd3c4c0,2.2531416911959963,0.7414346691044573,6
924eba6741,2.7098869420197533,0.6445260394994513,9
93301ecfed,2.2855041541385077,0.6316947182220113,0
93f9bac4b8,3.0521246799251607,0.5685127448184706,2
9400341a22,2.4260406075546594,0.7265714762062462,7
945094e307,3.468187156707002,0.5219362244025039,3
9589d3f054,2.0120362203890467,0.647622024025506,9
961d88f1b9,2.3139687081808273,0.715828550163987,4
96cf9f1175,2.507101185716731,0.7066329960816812,5
9a5f4c6413,2.6341120334146852,0.6756291695630886,1
9ab7657395,2.3731169746775347,0.621489501147212,9
9ac31152dd,2.295457190605981,0.5910597837757007,9
9b80fdd4a7,1.9163068505407228,0.7148336356875147,6
9b98cec8f8,3.095062777174397,0.6867685912753915,1
9bd4140987,1.9613404977502567,0.4510733980557627,8
9cfecca1a4,3.3346718678945457,0.6299583045031429,4
9e452b5aee,2.551833002203391,0.5561726476169789,6
9f0bf84ff1,1.1587431831683996,0.5307868524555905,8
9f7388280e,2.7641975368544474,0.7053949601456286,5
9fe8149e02,2.097539184608547,0.643727065436276,9
a195ab9024,2.2896114526392126,0.7826370167068798,2
a1b0f57464,2.6869910740098266,0.6806985476927826,5
a35f6a2420,1.0388412319029778,0.33580896924001996,1
a3d5be01b0,2.4603905551857905,0.760384174184877,1
a51719acf0,0.7667804469091425,0.8885043532179822,0
a56b0b1c10,2.33468096824167,0.6796359441423695,7
a5a1311679,2.251911920322989,0.6331741047581187,9
a837f7b13a,2.1048993197166403,0.6614792023635132,8
a8f9ed127b,2.593179116825406,0.663519591652187,6
a929b13ba3,4.327780817507907,0.5920638742941209,2
a945d1ac4a,3.6593265381144646,0.3767199351872298,8
a95264d124,2.27108462816518,0.6956050522718402,5
a9e826c3ab,1.135976161118988,0.4972718806569104,7
aa0fcf0fb6,2.208203540347109,0.5647696408934773,3
aa1cef969e,2.019786526139893,0.661687783154562,8
ac0cd64708,3.1635404139254355,0.5012073274126615,3
ac20ae6572,3.4527119154838632,0.46042127956392603,3
ac61f4e10e,2.717457200258893,0.4973023017744055,7
ad71b48a82,3.103645182929153,0.6423343663741399,5
adfedb6893,2.1016716904658366,0.5592156570825632,7
aedfdd0c11,2.97136839072296,0.651882285406757,4
af0b2278bb,2.226860850350968,0.5721453725651687,2
afd795015b,2.9517567648702587,0.5396420413277718,8
b022d8b2c8,0.9058459304935255,0.9083235788974282,0
b0afc0c16f,2.2643005887099936,0.7352292412665296,6
b10b452ea9,2.867742992451697,0.5699031993020875,9
b242c46c95,2.8447342346216393,0.7195665820829044,2
b378989140,3.5986689313697315,0.5111299194014892,7
b381b253e3,2.9070682985025105,0.7460805468895111,4
b440ecab32,1.6634541405985064,0.6565171953210276,5
b4ac267fa7,2.9217543099873344,0.7441535711895043,1
b549290f65,2.0129886709907385,0.6869073923157851,8
b5cb479f7d,0.5269242963272074,0.43690972292253605,2
b616c3b114,2.848730776607568,0.8195809805112707,1
b84d9b1b62,2.5716919333876995,0.5493464310088869,1
b85cab3552,2.886985253589128,0.5882298391641921,4
b8c182c74f,2.939215700717107,0.583262960956245,9
b980b02c98,1.4860347105791805,0.8368405528202207,0
b9f08a2a2a,2.586909587119702,0.6734179886764954,8
bbd228d8db,2.2152488401413604,0.6342305732031294,5
bc51385b63,2.619736493525656,0.7350212611855467,4
bcd03e6d07,1.8600410680976753,0.5271960849369327,0
bd27bf28a1,2.4007867282178994,0.4879405090848745,6
bd65b0b5cc,2.4596473982903726,0.7932746686144471,3
bdd77a095c,1.122685599144665,0.9201960021111236,0
bdfd2fe2b2,1.773594133184381,0.5737379727702325,3
be00790566,1.9246814669148933,0.6606740125275015,8
bf4941bd94,2.6890502768709115,0.7158567724656031,2
c06b66be68,2.3125743581213043,0.6776079891962704,8
c0a519de24,2.684270132157516,0.7751592441742289,1
c1acb7043c,0.9373323977151179,0.6580692672470188,2
c221dacac1,2.282434262364264,0.6424581038119103,7
c2343daf70,2.1166226385610334,0.7405070710729948,6
c4858d9437,2.4397823491907404,0.6384505721547792,9
c4c37a4b57,1.6297071758387587,0.41003483819506215,2
c4ea4afceb,2.3651477576176037,0.6619124248456366,8
c4ff8911d9,2.109650965302782,0.69401509637946,1
c562a73a30,2.323149468847431,0.7182863077343375,7
c56544784c,2.0103771643987023,0.6435184949051233,9
c5b9c5adc3,2.299489690934332,0.5235696635680364,6
c5c5bed056,3.3685631424805895,0.4059372703129137,9
c76a9ca5a8,4.629475443274147,0.47631858391515175,5
c7c64b8851,2.095051037755612,0.7748335757888138,2
c83b8aa9b4,2.1854282740937516,0.5469415534908147,6
c8811ecdbc,2.187536476794712,0.6066081104577226,9
c895dc4c68,2.824026301057802,0.6815299698516514,3
c98d32ff09,0.9234928896701938,0.12601168974121768,2
ca7647a231,2.028698413036811,0.7613001606900154,6
cb28082574,3.593231541600524,0.6950922308186062,2
cca20cfe3a,2.3782932684095957,0.6737401453428835,2
ccceb52cc9,2.70166020362354,0.7592773067419127,3
cd94856986,2.1315341116725466,0.703859560289817,6
cda2e97f54,1.8874391023562829,0.5314770215520173,5
cdee05b50c,2.580381668136685,0.6287730442271608,9
ce35b83746,1.2627267480804747,0.6287187083225202,5
d0f488ea78,2.4802637741332108,0.7314628803200108,5
d1e650797b,2.674217005140482,0.7447436664967251,4
d348b799d5,4.297918684418333,0.6644062448792235,6
d3e31fdd6e,1.0565789092264581,0.1384886264183361,0
d46418ae55,0.4158294711688753,0.16687263959916668,0
d47c6ca631,2.6526532402900633,0.5380638541780847,7
d5753123ae,2.3054211702727487,0.7005365558802004,2
d58b0fa451,2.57300766005517,0.6605851385706342,3
d59f051828,0.9134802497999649,0.4373259557248,0
d6da3b2341,2.442058388378637,0.7919998829476631,2
d7840714b0,2.9846340666947184,0.6548388369648305,2
d7b669cfe3,3.623397083946728,0.5937702917027954,3
d7d6bd5e1a,1.8219787314381772,0.6090981052878842,9
d829f03a28,4.485695749541761,0.623403043832079,3
d90c5cab0a,0.6752455866885196,0.2824655814332496,0
d9f70a0db7,2.23318861336563,0.44290753291482465,1
da6dcd0f92,2.068514960303647,0.6795231208954066,8
da80ac026d,2.7912865596893717,0.6424020125535816,5
da820f9753,2.099774701390248,0.46513302592243955,1
dacf9ea2b9,0.5560897308582876,0.7828247603669938,0
dae8400f3b,3.554698823868575,0.6044576082268461,5
db7c62ad2e,1.840668256712937,0.5781734574711134,4
dbcd0aba13,2.28202189563155,0.703462195520666,6
dbd945bd02,1.8798566313382772,0.6063707780643013,0
dd36c9a244,3.1338565043160584,0.7417298810332247,5
ddb200220d,2.9023239234339355,0.7679596619871901,1
ddc4b28a36,0.47979981451038867,0.8403013487017653,0
de241adb44,2.619482101075918,0.7683464653581641,1
df224dda22,1.673057445814202,0.5491731493786669,7
df3e1b86fc,1.4444349472329794,0.8946397392402514,0
dfb128a1ea,2.200946458552869,0.694849147488134,8
e10f4af735,1.153739112797285,0.2799500576664445,0
e16647394b,2.128784094042146,0.6528846908174842,9
e237f26793,0.7202878742168731,0.4729977934317377,8
e31c925bb7,2.5278036246541533,0.7873374577993957,1
e38268dcdd,3.7494954813250487,0.6415028219995564,2
e3a30530f7,2.549697132546439,0.7232105708139761,4
e5499d5feb,2.2457709478428796,0.7086137797388705,6
e794318c2b,2.8485421081595472,0.716633237207414,2
e85b85e5d4,2.29658930206316,0.6221944507645029,6
e986af2a35,2.9438778817682945,0.6340912447740061,3
e99eb7d131,1.9669667346532942,0.6385952254342564,9
ea09b0ae71,0.7800474908261511,0.15467433300520544,0
eaa2524751,1.7344600794297038,0.48476589926301095,8
eab991b99f,2.6506007302109915,0.7448000000198479,3
eb26b56257,3.785204395625203,0.6767715595822414,4
eb3f2d2fd8,3.0951396084090663,0.4751359095405894,7
ecc00df0b6,2.6104120475302204,0.6261383389629847,9
ecf4205e39,1.320548101176208,0.41876103718852736,6
ed7a6a7cd7,2.3879156510508577,0.6993418531628693,4
edba4130b3,2.6401389510628537,0.733297385095512,1
ee22b69cd7,2.043956120683789,0.6924430618476023,8
ee39a980d9,2.3651262958888415,0.7092072934885749,7
ee4d784e1e,3.7397989396826987,0.7160522591872538,3
ee9a78c941,2.1123672259070334,0.39116448362861816,6
eee5d41df7,2.553479171757323,0.5932825835720862,8
ef2a89248f,2.2143202858819495,0.42695570153058604,3
f06e13a877,-0.636612113151736,0.6047793865763488,0
f09882f561,3.0659774373895865,0.651171862953456,8
f0e625dda4,2.0096524041255086,0.5982419478303508,8
f16794cf8a,2.690943082011272,0.6631665403165883,7
f1c52a01b9,1.806713264006653,0.7093355652169817,2
f21de7c670,1.9622914798101787,0.6600451997421958,8
f255daf3ab,2.715583403501333,0.7068470850876389,4
f3a2c03843,1.927414979170965,0.653621221508045,9
f3bb37b4ff,3.365342469019883,0.5898807678961593,1
f3bb56c1e8,2.1898970604857397,0.3650848009824758,1
f52ec33325,2.6068515025061405,0.5768209510789464,8
f5b527bb09,3.4307850846854793,0.7005584983720596,4
f6d16ce759,2.102218666311343,0.4285676942437693,9
f7280c119d,1.9175415076156006,0.6474952405547766,9
fa1ccdab37,3.595899701787827,0.44981487354691513,5
fa43f4c1a1,2.080820726452848,0.6826012343883179,9
fafcaac06c,2.878290004716802,0.7120894231473981,6
fb814e5763,2.171503576956339,0.6983137513531033,8
fbce41fd82,1.915510024266958,0.6600180529182978,8
fc728c8ac1,3.0576757470294798,0.6621346196230967,7
fd3985da2e,3.0834794282572107,0.5820798838753367,2
fd5b2427a7,2.2885629739407825,0.7370351700687586,6
fe64a30188,2.637534846862404,0.6116733824469839,3
ffa3a4bd52,3.6852498653874335,0.6277489762976064,4
fffe1bd280,1.729860520767314,0.489594771748997,2
