sku_ID,beta_posterior_mean,beta_posterior_sd,bucket
afd795015b,2.8803150267899573,0.508676284181502,8
b022d8b2c8,0.6652496512663079,1.062778669270614,0
b10b452ea9,2.8928121732423873,0.6129620221779146,9
b242c46c95,3.094153906869715,0.7842518160521676,1
b378989140,3.7413500395657966,0.5183615370476335,7
b5cb479f7d,0.42132911726023153,0.44967095862166717,2
b85cab3552,2.8666223161659956,0.5835435667043309,4
bd27bf28a1,2.426098761766475,0.49602954256449333,6
bdfd2fe2b2,1.5618531268005984,0.5604874529688612,3
c06b66be68,2.235062725327797,0.7070947360774464,8
c4ea4afceb,2.2707051059194057,0.7092273898981301,8
c4ff8911d9,1.9611891643749988,0.7003180834934702,1
c56544784c,1.8215955341935088,0.6784760695353279,9
c5b9c5adc3,2.2999981059819192,0.5235737069206076,6
c76a9ca5a8,4.777846015979632,0.5254320842846649,5
c7c64b8851,2.2789880749889417,0.8635864895098763,1
c83b8aa9b4,2.103565037895434,0.5629350686953931,6
c98d32ff09,0.9139630894479722,0.11923043906245064,2
ca7647a231,2.011920514352529,0.8543630179526026,6
cd94856986,2.123415966887085,0.748886669330072,6
cda2e97f54,1.7804625771041966,0.567471725638579,5
cdee05b50c,2.5373625264941517,0.6451733111850892,9
ce35b83746,0.8970028361126317,0.6880652067817673,4
d0f488ea78,2.6187606489076556,0.7704514500899838,5
d348b799d5,4.713045471418662,0.7276922442076917,7
d3e31fdd6e,1.0483696041287818,0.13019247133744616,0
d46418ae55,0.41032794997513805,0.16450824059794286,0
d47c6ca631,2.613725513543186,0.49792905336536986,7
d6da3b2341,2.5953373197578875,0.8555196435215298,2
d7b669cfe3,3.678333321738659,0.6397139949924254,2
d829f03a28,4.64212585351327,0.6289095889098703,3
da6dcd0f92,2.0081834919685875,0.7289098707444058,9
dacf9ea2b9,0.3419063368018713,0.8423848715513065,0
dbd945bd02,1.7639491201134634,0.6131153142408978,0
e10f4af735,1.1581537276781597,0.2686898731802697,0
e16647394b,2.029870907481137,0.7047443917912161,9
e237f26793,0.4660311938918748,0.459005586132428,8
e5499d5feb,2.279849025828207,0.7599376008687339,6
e986af2a35,2.8672151250126974,0.647477851213701,3
e99eb7d131,1.8452852853092658,0.6697972027783254,9
ea09b0ae71,0.7719584994579086,0.15308212123772244,0
eb3f2d2fd8,3.0720321722012986,0.4621756999082127,7
ed7a6a7cd7,2.296569584600594,0.7489912601813051,3
ee9a78c941,2.171399822188792,0.4086186227706508,6
f06e13a877,-1.0381605538757757,0.6158842231421094,0
f09882f561,3.153486000330063,0.6905700913206869,8
f0e625dda4,1.9805986584053927,0.6324968181233974,8
f21de7c670,1.8897884839443104,0.7729602197850708,9
f255daf3ab,2.6974825834079184,0.7849206551745238,4
f3bb37b4ff,3.3927862995655,0.5982624603274748,1
f52ec33325,2.558302594251321,0.5840786932830757,8
f7280c119d,1.7809961405153998,0.706788852927433,9
fafcaac06c,3.0141051743443077,0.7591639900157092,6
fbce41fd82,1.849474342178773,0.7136182286288665,9
fd3985da2e,3.308497456322545,0.6101178073026939,2
ffa3a4bd52,3.8215015731340594,0.666171447889126,4
