sku_ID,beta_posterior_mean,beta_posterior_sd,bucket
0bfcedf96d,3.3778510862350535,0.5902561332216274,6
0c08397153,1.9658392648850067,0.5977190079474466,7
0c145812c3,1.5135741037321273,0.48577748272519083,9
0c3c4e14a3,1.856396838517516,0.6045112934993773,5
0c53059ec6,1.803138756940645,0.6505442366119369,0
0c578edf9d,2.1193495014956483,0.6208236793047057,4
0c8653db6f,3.282723566343742,0.49340910332096416,1
0c9a9ae0be,1.9892272958559758,0.6548896077468231,1
0c9fd57040,1.944545205316315,0.5907755854536885,5
0d0047ca21,1.6166583110556734,0.6099922273865711,0
0d195bc9e8,2.238808191715656,0.5625941782625883,4
0d3bb02a09,1.8763078127227886,0.6046184218625014,6
0d6805f6ec,1.9742150888916619,0.5876726048148406,7
0d8269a25c,2.4135666409252234,0.5110673492310142,2
0e049e7c8f,1.9895690381764264,0.5973296372219015,6
0e0989fb7e,3.0900415909228554,0.3450982600510541,7
0e0e8d8fb4,1.9383910316648216,0.5793437836341534,7
0e1061c658,1.7729218660472645,0.5670968450421838,6
0e3df6136b,2.086464321683488,0.6009742431118956,3
0e5f9e5881,1.845195353844158,0.38444210430536246,4
0e6bca5f6e,1.880595386001755,0.5967668359692545,6
0eb4088cb7,2.5741000555797897,0.593704210429634,8
0ebb19dcea,2.1081113316860898,0.63533787924674,1
0edefea8ce,2.1039167231378233,0.6250450224143036,3
0ef997c0af,1.9887339200735974,0.6275433579181109,5
0f39ba16fa,1.8109305006741414,0.45122565867243714,1
0f7b3dcce1,1.7244864195948155,0.5812284898442623,6
0f952955c7,1.8051699160699735,0.5516698156092779,4
1064be2a91,1.7033261603203869,0.6761088071056796,0
109d4a081f,2.037436645212333,0.5836629349412904,5
10d369ef96,2.040296065700561,0.644251675769138,2
112de8fe8b,2.1066875618320946,0.3666886114677546,6
1145ef44d2,1.9473140635939221,0.6243594801414611,5
11fe993823,1.144698095666522,0.4459781961359001,2
120a8de12b,1.2631036622495717,0.5256326067396268,5
121d8f4f57,1.6124176231832723,0.5220274055288986,8
124236a59a,1.552390757732262,0.48923692054858425,1
12797fae91,1.8572325652112383,0.5033083661072696,1
12afae4ca1,1.9217979764268525,0.6027043249055088,2
12e30c41d2,1.7561739488249404,0.5876417518820558,8
12e5f27006,1.6919114075170156,0.7199201513177993,0
12f3fa04b2,1.8628606749687247,0.5781078893082512,5
13582f4af0,2.0292464852504892,0.5062020655795381,0
142ae6155e,1.8062247225780403,0.667770013850992,0
143ff351a9,0.5137525873001851,0.42240864526580213,1
14892a4beb,1.7016604283956684,0.6442160235726825,0
14b400a7f7,1.781626868500022,0.567793675608045,9
14db1718f2,2.4844264028613816,0.4842080642660235,1
14dd743b19,1.687539924552376,0.5892387375139359,6
14e1926805,1.905111726143985,0.5808879188287075,6
150a935961,3.534384395963245,0.45981974062358616,1
1522e5a003,1.5965269894161251,0.4548219326634733,1
152fec181b,1.8550091860384785,0.5063558755841442,7
158cd5f011,2.003082882082798,0.647230934644983,1
1592da4130,0.9425730019404152,0.3367858197175297,1
159aae0d4c,2.0315420452887936,0.5735122207710986,8
15bb848d24,2.129376665901205,0.6343649672136316,3
15dbdfc0dd,1.3146607780156554,0.44548668011179365,7
16111b2973,1.7064762965716977,0.3938383786176979,4
161c7591cc,1.6086084238285188,0.5247828574788952,5
1628851236,1.9540822942260252,0.5754752776287423,8
163ab9ae99,2.7127570135215757,0.47422006725608046,1
16d4637b5d,2.3533151263516534,0.384492205492329,7
16e6020874,1.756541474644817,0.6167279245976567,1
17054160bd,1.5793593418563026,0.583658179213845,8
170c695e8a,1.8433025530383738,0.5932149521756728,8
172ad5d08f,1.896316290019215,0.5977421475947147,7
175d858cba,1.8300766863390845,0.6740902896104746,0
179cb54d5b,1.9520249227450328,0.6057824945496105,3
17b0296517,2.3551421507359627,0.5402342522250596,3
17bf7242ab,1.7868484675459442,0.5641831688988314,9
17ca595b84,1.8622891665329817,0.6188041612899272,1
17d39c83cc,2.0675477082193723,0.48525725537442727,9
17f589d2e0,2.575200813678832,0.5229305217608347,3
180898c186,1.858011299144913,0.5700803799818803,8
184b994c37,2.1435280280141176,0.632278015275664,4
1866d7c204,2.1729720846157994,0.6104367402488594,4
187f5f0e3e,2.09690829626012,0.5601902587026786,6
18a33e770c,1.919223734447215,0.5927828956817109,7
18de984906,1.9155382088946775,0.5979627458853098,8
1920245317,1.8725400279923756,0.6112012806427221,8
196556a598,2.398936557206385,0.5447482979450287,2
19696c5407,1.5547922688595361,0.5356886953949661,5
19749d47c6,1.9281682721205755,0.6202108533040793,6
197bb1c505,2.47707646238506,0.4779655953675131,4
19a00b4d00,1.8297159545138815,0.5955611350140706,2
19d5732907,1.9979207104303802,0.6263805333319628,3
19fa84df76,1.799873883511421,0.3858749490775539,3
1a0660b800,1.9145612794405122,0.5904432692324065,8
1a2362c248,2.5337914594633104,0.4126128008098144,7
1a50ec3db8,1.8960259021023618,0.6053371951654536,5
1a9053d062,2.0875846665103897,0.6192200987489276,2
1a96ba7f55,2.1780914832717673,0.5949613166692097,4
1b3ca6f9aa,2.137088187482617,0.5949450679963808,4
1b3f5d4d21,2.3898431571134124,0.5223883565386994,9
1b60fd1304,1.9900271731036352,0.5281703232854801,5
1b7f66c43b,1.7155468592181098,0.7082653658654168,0
1b95991091,1.9786812168300445,0.5602147146111718,8
1b9c507aaf,1.8393283098523185,0.5916816710886967,8
1bb70c0d36,2.3655622484566345,0.5579143100270988,5
1bc641e900,1.8704002400428235,0.5675694940208028,7
1c16282add,2.2374460210925027,0.5374604626753593,9
1c2a54c775,2.006289482688406,0.6133324518072061,1
1c79a55b5a,1.452114782076586,0.4772733496289518,1
1c9dec2696,1.7384916820205187,0.5640707857580686,9
1cba282034,2.1417395630943035,0.3715156637391558,8
1cf54e7e53,1.9541064630956972,0.6192699998590606,6
1d1322acca,1.297677345880553,0.6911677237642092,0
1d18e9fd6b,1.953765416228858,0.5946509890316598,7
1d1e21c937,2.002982941277305,0.5191729196111562,4
1d24a07254,1.9442377768124282,0.6071935227914278,7
1d35e881f9,1.0497682635141377,0.16075946635305363,0
1d3b8e84d1,1.6520062778935705,0.5810837703310238,8
1d56ccd3b7,1.7296220225665366,0.5646584342606317,8
1d5ffa8485,2.28584629243397,0.42516280931872963,5
1da745895e,1.8009864246694907,0.5506925614313036,9
1de88394a2,2.1369168859554497,0.6064087904008751,4
1e4d2db819,2.5439014402425317,0.5918298419238085,3
1e574eee72,1.9014477480433114,0.5889594228209686,8
1e9051a6f3,1.8872780213066376,0.5812258772353044,8
1ecdfb0e7a,2.0599703542750176,0.6299777419733245,2
1ed5d54069,1.4400236087305975,0.30129904817236064,3
1f0389d8eb,1.9502813735714186,0.6188888677168738,6
1f7022ba56,1.8952800236515792,0.5783653027437087,7
1f73dca9b5,2.6917307582885317,0.4156795389517179,3
1fd832e5d0,1.7961783057919478,0.5516764378886508,9
1ff63621ce,2.0915745096217604,0.47822959672623655,3
20437d2bf4,1.9047012158822976,0.5955987857679925,6
204ef7674b,1.7936015090280124,0.6931187289256507,0
206620dd3d,1.7709763577830107,0.5658194480718817,9
2096e81519,1.8782470583208606,0.6069314443114778,6
20dfdf27af,2.058708421625556,0.6041574106074036,1
20e735ed03,1.9173478924943252,0.5861232192049048,6
212af8c02d,1.9100414946659448,0.6251963919869216,2
213fdcf150,2.9118393212757248,0.45568853439678353,2
2177a77ba2,1.9410161350301067,0.5750076851070707,6
2189b70880,0.6853394797053478,0.13055453815102136,0
2191d2c4fc,1.9133702250700229,0.5895345161677061,8
21a41223b1,1.9817704470077013,0.5577377942639996,5
21d6d5bba0,1.9918110898463661,0.592373167853493,3
21eadd5496,1.7755898618125057,0.5789666526662817,8
21f21e6465,1.3809175545730583,0.5802951567680008,3
21fb935d86,2.1128629377506942,0.6136336175899385,2
220518c3d8,1.399595221969157,0.5262232661490586,6
220d3a1415,2.9441134490934324,0.5169070131934469,5
222b4e78e3,2.035599169093807,0.5799066678126196,4
2231011ed0,1.8289886835049136,0.5639144579189099,9
23015831b0,1.984495867709496,0.5974574507119587,3
232f0f7e64,2.1876140981960184,0.6275006024299037,4
23553000ce,1.7614525995087413,0.5948143166579895,7
23abc42056,0.663122353486119,0.2960765860135907,7
23f4481e8b,2.0305694226389344,0.5910917809883195,3
24247d6b95,1.791394820332624,0.6731148415303307,0
243f72c34e,1.9283672845686715,0.599824413447326,2
2459a97bb9,1.7304721185006573,0.5788998335497809,8
24635334b8,1.9923615805698156,0.6377599341518803,1
246e6ef6fe,1.7030196486282456,0.5467303284298818,9
249a2ef398,1.9078453599469838,0.6012599021692734,2
24b4b476ac,1.8555600721995125,0.563607309573835,8
24db87784a,2.0163433596369065,0.5749731570653762,1
24e34ef0b0,2.0690843902161076,0.6231402683338317,3
2523d051fd,2.1776673186912707,0.5223594850708401,9
25294a5255,1.2976128326263383,0.39451013855495987,0
2570eac124,1.185427351793949,0.5919988689635624,0
259ac48bad,3.0525477897308013,0.5353689849340891,4
259cf1473c,1.5367989687363894,0.3595761832643756,1
25bb9108b3,0.07203446863547931,0.5691665674293497,1
269a585699,2.029446586873866,0.6603937650811494,1
26ac0ddc9a,2.008973112718397,0.6085719066972297,2
26acb585e6,2.548894001314568,0.5806311649711904,4
26b7198e55,2.0652257767077082,0.6268759065806095,2
26bbed4652,2.06957412089712,0.5875187042515615,4
26e48fec3f,1.6337613701053075,0.6731354623457233,0
26e590cf39,3.1999788901433748,0.5157405613965678,7
26e70115c3,1.9344113853036302,0.5737681700506209,3
274b538b26,1.1303325231679364,0.11024407381900221,2
275bdcd1ad,1.6136776447118653,0.4908386068112845,2
275f8e72d8,1.8608081370323872,0.5758144598551181,8
2787bee0cf,1.0134921967643489,0.5197086860445708,1
27a82eccd3,1.304614894610561,0.6065300194298452,3
27d647c12b,1.917296393335059,0.5791096330329341,6
27d8c800fc,2.471101616023976,0.35625513803273245,2
27daacbb10,1.5601642323793128,0.5246313196616719,9
2842c7ce5d,1.8827869004225088,0.6075962274253734,7
2875387e96,2.2530274677581685,0.43396154748312904,4
28b2c51af7,2.5249561072256284,0.5796924849541193,3
28c5fcae5e,1.801345983187457,0.5479884888429724,7
28d5600aac,2.2585201601891223,0.6097485457941535,3
29e4f19c34,1.934676340112718,0.5976959830312734,1
29e73d5db5,2.187354078910967,0.6373373851165964,3
29ec44b816,1.7236223966833646,0.5672120235480557,8
2aa860cbba,1.9967679438631327,0.6365302465863305,1
2aaaca6b6e,1.9035918838490704,0.5866275252940684,6
2b18198c66,1.624380719334042,0.5701424914172311,3
2b5bc1eb2f,2.591853857697645,0.4936629657902004,2
2b791967c3,0.9383087994290982,0.4579757982258084,1
2bba12a78d,2.1617380379454714,0.5789414005251203,4
2c18798fa3,1.8991006300471118,0.6492688569106128,1
2c3d862d7e,1.4953999139864993,0.5222693018839452,3
2c4df43ef2,1.9333880837165636,0.5669568890307622,8
2cb79462fb,1.2690941663083475,0.40137036789248803,4
2cdce8bcb1,2.2355056653411944,0.6209025669620956,4
2ce44c54aa,1.9918059005171391,0.5839472154366105,7
2cf753f989,2.1533054063544337,0.5779301886117824,4
2d40ebb1f2,1.5207014012455091,0.5629385561547037,9
2d87759a8e,1.9252520353093756,0.6118626273300619,7
2db8d165df,1.5588691792896965,0.4972997855407677,4
2dcaae8366,1.7523897109054956,0.5465615174444909,9
2dd6b818ec,1.950226340093287,0.5990807386833648,5
2ddb64e05a,1.8779207370960787,0.5673053477560329,2
2e06817802,1.928399151536342,0.5111467651523925,0
2e402dae1e,1.652505233711013,0.4936405079195235,1
2e61c91c4e,0.4692593304449613,0.48076311677267203,1
2e6929ecb9,2.0812806831887913,0.5871004462953893,4
2e69af1fdf,2.424042452731964,0.5056491057659536,7
2e88b98689,1.7811486245939805,0.5196861351586147,6
2e9edf9c28,1.5942657542790417,0.5587079050487544,5
2ebdcdd562,1.8326115446881552,0.5222842227503086,7
2ecac30747,1.742936054382296,0.555043087078969,9
2efd0bcff7,2.0208641208639646,0.5292532178441496,6
2efec424df,1.8880304976722249,0.33553442925434396,0
2f038132e8,2.1817233003551935,0.43859617546484175,7
2f268cf558,1.8912669430833644,0.5125777919303527,9
2f32ed03cc,1.4246143872402939,0.45657418695817553,0
2f5f27c212,2.0767700522415597,0.6187769770097831,4
2f8ca61910,0.901119141558211,0.4246586390225232,6
2f9e750498,1.82288535379876,0.5505538022077087,8
2fa77e3b4d,1.7767435896399189,0.5745385219360578,9
2fad075fc3,2.1728911481395645,0.6304227112883652,4
3006be8d9d,2.0124828490566986,0.6174596865880522,1
303d1408fa,1.8047969869288745,0.5480395518594633,5
30751566fe,2.0289582362988248,0.592604269308154,5
308d5bcbd4,2.9807449689903303,0.5382106817401426,1
30c82f45dd,1.3416876780544074,0.7219324907536931,0
30d23057c8,1.9895152807538419,0.5686920405125752,8
30e10d9c58,1.2753822387553817,0.410366363692419,4
310ca2e122,2.8055801772685305,0.4024488641943462,2
31b8c4ef62,1.4294500306647806,0.5342016303572551,2
31eeb8c813,2.0070400018306667,0.6046603494073584,5
32118a2170,0.3984974540080158,0.4326868099748626,3
32257a8103,0.8118262689997104,0.28189435213849495,2
3277f07585,1.7765476364174733,0.560164160342273,5
32a479bac2,1.882095106479782,0.5903291097093145,8
32b23207d0,1.967942937672222,0.602903149989956,5
32c0b31fb8,2.0401958857114324,0.5163446792249565,7
32f809464e,2.6019954289253358,0.5003493355252733,5
3320c0db64,3.5316221139830373,0.4008750833587295,1
33284dc6fd,2.287193123285221,0.6005838234668538,4
3343ab24b7,2.1130713600638718,0.5954322383303557,3
338da7f7e5,1.5849873945996402,0.5314526462823522,7
33b53e1b64,2.3583914508820016,0.6088873926732705,1
33b79a6c6a,1.7922704146533293,0.5642946270815932,9
33c69136a4,1.9238852225703396,0.5952936968312375,6
33f04cb1d3,1.3749675710308753,0.3850550079552052,7
3417b90898,1.9315980080823416,0.5964775004821259,6
3418d59e22,0.9166393580045407,0.4936489691473544,0
343389f35b,2.046459109415056,0.5587634138633176,1
34587d5a06,1.6117217947023752,0.5171786142987912,3
345e86916d,2.0214472643366546,0.6106719718937207,3
345f0bb404,1.384715126515787,0.502090189873572,3
348679a7a3,1.4322183828204211,0.5192576067289083,2
348d198012,1.487290590879934,0.5899325235460222,1
34a1046884,1.8938158975080006,0.6285425477808488,5
34aacf58ff,1.9903731712907171,0.6017355727833453,7
34aed97174,1.863718554609587,0.5863147102389271,8
34d2de66d2,1.6780724918397505,0.522704752309288,4
34dc7f6d80,3.4708734953555362,0.47241012534364263,3
34eb139325,1.6356055894081982,0.42722396385485367,7
35674a6b48,2.915185427860648,0.4246267172641222,3
35b78a12ff,1.6050233822348938,0.6460362217634681,1
35e08953c1,2.1005126895305573,0.6066670778491893,4
362fefd90b,1.727243414541924,0.5191323750086164,5
364af7ccad,1.8394058715782537,0.587763526281328,6
36814bfb2d,1.5822683733264593,0.5251196791196392,3
369eb7dbd3,2.982884760369722,0.4881923876265537,1
36b302889c,2.1621570021367305,0.6280944039340292,4
36b54beb72,1.9226966759866864,0.6125591264825881,2
36c1d3a3b9,1.6701102908896572,0.5404760286097078,8
36d2165a95,1.8858207658102737,0.6047071012774009,5
370671b83c,2.0539192397477146,0.6391432703402864,3
373ea59b02,1.7758822520812299,0.5864137902505406,9
375d4a9a65,1.1970893747562885,0.3540690570715271,2
3767b112e8,1.7333928701308672,0.5886805211069673,7
3786a631f5,1.7403785431701244,0.5468952229103919,9
3791b54a5a,0.6849361481239024,0.35882476165312943,0
37b875c2a4,1.9575405711974991,0.6034703844735496,5
37bd5b7ce2,2.0537276765578185,0.548164909651635,0
37e5530e7c,1.8952423145832578,0.5856421922610283,6
3802e323b1,1.828558352590763,0.5696121262068977,9
380fbc72e4,1.9655417461490245,0.6438464011744239,1
38676d45f5,4.163981727418652,0.4544898428155602,4
3868a2fce9,0.7424121073598947,0.46275706131660344,6
3884022de0,1.9360541045301587,0.595844308837156,6
3894ac444b,2.0194273665358398,0.648115820220722,1
38c7aa3c39,1.1560255697931932,0.5286872145598208,0
38cf724c25,1.9238863436359854,0.5937200628416283,7
38d636d2a6,1.7747787036829323,0.6005806337163098,7
391f18efa7,1.938811101052588,0.5981665600342714,6
399923cc5a,1.9509370241541557,0.5904465020187243,7
39a5b266d0,2.171014404929759,0.6357152131851321,4
39e56755de,1.9481849270696687,0.5373254485067511,2
39f35f9fbf,2.0449456741188694,0.5777795443793685,2
39ff5c5b1e,2.0563211407958226,0.5204178402824458,9
3a3cf3e56f,1.6355611494550213,0.6023720035257845,2
3a64d9667a,2.5901951732499504,0.45716117042372445,5
3a8e212d9e,1.5311561580251045,0.6003318850527305,1
3aa41c2e49,2.0393896136610774,0.6147124857100124,4
3aa8a3e0ef,1.8931347902406415,0.6392822967780168,1
3ab3d92503,1.8139865408069527,0.5655897305815035,9
3ae989f7b6,1.9837418964684974,0.5544517548065961,7
3b04e707d0,1.8940976898488289,0.589567225345701,8
3b35c256ad,1.9689347379824067,0.5197927766927339,8
3b45505b0e,1.9497569994062158,0.5793504237965386,7
3b9de68047,2.0757550070264026,0.6274241050136452,2
3ba251a6bc,1.8937193842806677,0.5932300417903245,8
3bb49d3278,1.9329241617288748,0.5914852631676311,4
3bcf91f64c,1.9081565359919044,0.6282952910615357,3
3bed0f0515,2.0301120798908148,0.6316508668198696,1
3bfffa1cfa,1.4981128467036458,0.47359969066192437,7
3c0e1b743c,0.8371016831198844,0.5602628130030508,7
3c79df1d80,1.5694796375657278,0.5750958960032703,1
3c953b3822,2.0714713400773332,0.6282914629759633,2
3c9fb3beab,2.0252193296525256,0.5877640053484011,2
3cc808ad20,1.85238013298247,0.6007789250404602,6
3ce8749fee,2.1654028237268386,0.4745360777830926,2
3d032170fb,1.8992817862808131,0.5796546156000707,8
3d0d05cbdc,1.9914742430190095,0.564909098285002,6
3d29805f7e,1.938722100640146,0.6176963496844501,2
3d3c2ab97b,1.8992764634658499,0.6057025601624962,7
3d531a5f0e,1.8064881271126616,0.412749876887074,6
3d5fa3dec8,1.8181849600805913,0.60182046952345,6
3d63dfc7e4,1.8160087852550437,0.6721943824095075,0
3d858f4a21,1.6967016518972968,0.4098033076995543,5
3d978af74c,0.9947681997369565,0.4540692163262728,0
3dd5460585,2.372499834002435,0.5611695672001799,1
3e290dff84,2.185864998803549,0.6211862091712987,4
3ea5cfc913,2.0252059736350763,0.6330462416359874,2
3f13393d3e,0.3529504632333085,0.21038421399013363,1
3f4da0033c,1.9604170661893394,0.5960848592447926,5
3f787efcbc,1.5225320427377083,0.5734503202025891,9
3f83e1dbf4,2.027876792075944,0.6233155786629563,2
3f8b4259f5,1.8225440283917131,0.6500666004063265,0
3f9a69200e,1.9524794676353427,0.6034118811999644,5
402802f408,1.9361091225225437,0.5791955149243069,7
404bc2083a,2.0513878145035456,0.6094595692017997,1
404f630a3a,1.7817414319208358,0.6298850985012693,5
40580fe530,1.932213371706096,0.5726843316568662,7
40966842ef,1.9091387549376153,0.6207516266080293,6
40ae9f0d67,2.062697101366091,0.44246215317198656,6
40c279cbf8,1.9676295007568185,0.6227998430735818,1
40db6e9656,1.6733437470329597,0.4143201766628501,3
411ddd08e5,1.1838446936470715,0.405914459893029,4
416aed740e,2.0228359922536283,0.21780546847333407,7
419bc2446b,1.6880405214977827,0.5771276840334407,6
419ce0964a,1.9102013802201334,0.5637505007641661,6
419de985e7,1.8528356742668135,0.6717002514291055,0
41a667a61e,1.9108533395876481,0.6020005674970423,5
420bdd395d,2.0709226244135297,0.6233938012855135,3
427bea8ec7,1.9077947808838447,0.6061898854480879,3
42f1013cdd,2.0624594358522246,0.600952331035211,3
42f8338d93,3.1509923488963336,0.49137414028506915,7
42fdebaa3d,1.3125582703616572,0.6012527496769722,1
430abd619f,0.11205583645684256,0.2928401741028745,0
4336d67c86,2.2089127391099836,0.44776238841116783,4
43966748f6,0.4998047223194304,0.4934470959309047,2
439a5873bc,1.8331814674850355,0.6340837283490961,0
43be829eb9,1.551630981882088,0.46024427874411517,6
43cbf40e91,1.9451811252495865,0.6110337060394122,6
43cdf174ae,1.7467480180067445,0.585111541314628,9
43f4bd5b23,1.9200817246014106,0.5972344662933963,5
443346ceab,1.9660986017994677,0.6050930505278559,6
445e06b615,1.9511494643732294,0.5792062380755407,6
446fc72895,0.983289768607163,0.13864833714459288,8
447a0c48a3,1.9268864456599888,0.6077278474982553,6
449c05c9c8,2.139962644172167,0.5054990774821966,0
44a82b170c,1.9095795067503687,0.5690762495020198,8
44f7caadd5,2.2849694171822,0.6094542777519268,1
450a83974d,2.0829827095400417,0.6296694866493416,2
458aafd27a,1.2986375817366844,0.5578056356746636,1
459831a3d5,1.9336300079934245,0.5882467684259214,8
45dd977777,1.9972114569137625,0.6162975216798414,1
4639121a45,3.0415031090825204,0.49292000466657915,3
46a7b0056a,1.3661542399734907,0.5783840420056819,6
46c288b53e,1.9557035106700078,0.6018867219856027,6
46ee08ef49,1.8839865312447868,0.5817412213543377,8
46eead9e97,1.9418202430148435,0.5860838796195041,6
46effdd6ff,1.9702445332605472,0.6337394946814685,1
46f8133b9f,1.9644538449469715,0.6414882061201224,1
470615ef7c,1.8662813688072093,0.625177476970235,6
472aa46ef5,1.5094632581876053,0.4823016645830535,3
474f6c35bc,1.848388995959512,0.5783723808975804,8
47b8b36b08,2.0779720256709693,0.5985602283349478,3
47d50e2209,1.9682174452418313,0.6002744467538316,2
47d5b3e423,2.2971430608725862,0.5668116610393609,5
481dac0e58,0.31187357823686146,0.43892215768778714,1
485c7c6e38,1.7959472495696305,0.5653371533043894,9
4898ff0f79,1.4686131877141566,0.43677957431420183,2
489e39741e,2.053955082889864,0.547418499915829,4
48c26fa27d,2.093513278235594,0.6393201934614577,3
48d8c104e1,1.99987125631188,0.6002394402791807,6
48deb9d68f,1.703460259151672,0.5519435373825688,1
4917eb2b81,2.12635159938913,0.49362970671225226,0
4929a3a7ac,1.838857759638133,0.6102885705969548,7
49308ef9f3,1.8913018706406546,0.5771834773960383,7
49501bcf46,1.0776544052403372,0.5313521723242565,9
4959ed00d7,1.904919203801986,0.5986445060646072,5
497f18404d,1.1463992771377116,0.3743130512759882,2
49ad890e8e,1.9381443277446007,0.5398777689757719,1
49e4648610,1.8744138722076025,0.5996589769037076,5
4a1b64c050,0.5220808251335609,0.30502165522999647,5
4a915b7b62,1.6489009013848974,0.5377291146896922,3
4aa0042589,2.0137817486088414,0.6147920842222758,3
4abbc52c37,1.790821977752492,0.643224960534344,0
4b152cc593,2.0550973688981347,0.6386521647284599,2
4b494870d5,1.765854238026521,0.554641142470626,7
4b5aae790a,1.7802576043264622,0.6565842314289628,0
4b65db43ac,2.434606075516078,0.432596019272169,4
4bc67ca87d,1.9193884550514029,0.43439235498784967,5
4bc98a7499,1.9285522425455914,0.6039545028381572,6
4bd4422e80,1.9450442767776168,0.5859858805819697,5
4bebe20d15,1.9492920560746205,0.6401692145265829,0
4c0225fd1a,2.412596374095446,0.6215750689475483,4
4c565fd1f5,1.8192242862589694,0.6593253185071105,0
4c5c443066,1.875533355576057,0.5732744198460806,5
4c7da23b04,1.8555385295594993,0.584819452418927,5
